timestamp,uv,light,accelX,accelY,accelZ,r,g,b,c,colorTemp,lux,class,code
1712473582,365,7,1261,1033,8212,656,749,624,2021,5014,512,,
1712473585,368,8,1253,1002,8177,656,751,626,2023,5025,514,,
1712473587,373,11,1248,985,8186,661,754,628,2029,5008,515,,
1712473589,356,9,1239,1011,8181,662,755,629,2032,5009,516,,
1712473591,373,11,1266,922,8152,693,786,657,2105,4998,534,,
1712473593,372,12,1245,1010,8214,709,802,675,2133,5011,541,,
1712473595,372,12,1237,1006,8210,665,753,630,2016,4995,511,,
1712473597,314,11,1234,1016,8208,706,809,678,2166,5047,551,,
1712473599,349,10,1245,1030,8247,706,796,667,2128,4984,538,,
1712473601,372,13,1310,999,8216,720,811,681,2171,4988,547,,
1712473603,370,12,1221,1005,8227,737,835,701,2237,5010,565,,
1712473605,324,9,1211,968,8238,747,850,714,2276,5028,576,,
1712473607,368,13,1182,948,8233,750,849,714,2270,5012,573,,
1712473609,362,12,1209,926,8219,755,854,719,2284,5013,576,,
1712473611,360,9,1188,971,8218,721,809,679,2156,4970,545,,
1712473613,311,12,1208,961,8227,753,855,720,2275,5028,578,,
1712473615,357,10,1205,964,8238,772,879,741,2339,5042,594,,
1712473617,363,14,1217,934,8230,745,836,704,2216,4981,562,,
1712473619,351,12,1166,1041,8278,749,841,707,2232,4977,566,,
1712473621,368,20,1232,875,8206,765,858,723,2278,4982,576,,
1712473623,377,11,1101,851,8223,767,864,728,2295,4998,581,,
1712473625,364,10,1187,944,8240,751,841,708,2231,4972,565,,
1712473627,321,16,1205,919,8239,755,845,711,2240,4968,568,,
1712473629,323,14,1184,932,8237,749,838,705,2220,4965,563,,
1712473631,306,14,1186,917,8239,756,845,711,2237,4962,567,,
1712473633,294,15,1185,921,8225,758,846,712,2239,4957,568,,
1712473635,362,14,1176,916,8233,758,843,710,2213,4943,564,,
1712473637,324,10,1172,916,8229,751,838,705,2211,4954,562,,
1712473639,290,22,1183,915,8230,760,848,715,2236,4961,568,,
1712473641,326,26,477,2122,3285,825,936,814,2455,5146,613,,
1712473643,368,41,1782,334,8123,1019,1171,1144,3015,5754,680,,
1712473645,367,37,1712,282,8111,1014,1168,1144,3020,5776,677,,
1712473647,382,41,1759,342,8166,991,1135,1120,2950,5784,649,,
1712473649,366,45,1780,316,8164,1179,1393,1326,3618,5740,845,,
1712473651,377,44,1772,292,8162,1172,1393,1330,3610,5785,844,,
1712473653,367,40,1756,289,8157,1123,1313,1264,3407,5750,782,,
1712473655,376,40,1598,1135,8095,1130,1331,1282,3465,5785,795,,
1712473657,378,38,1367,654,8316,1219,1457,1381,3799,5767,893,,
1712473659,372,49,1709,590,8221,1212,1428,1355,3729,5705,868,,
1712473661,376,39,1586,701,8231,1252,1481,1396,3871,5689,909,,
1712473663,350,44,3675,5941,11002,1257,1482,1401,3885,5686,905,,
1712473665,378,59,-897,4959,5205,1462,1630,1526,4309,5387,981,,
1712473667,370,25,-763,3443,8946,1229,1319,1090,3627,4768,885,,
1712473669,355,24,-2404,877,7783,1108,1207,967,3269,4713,837,,
1712473671,368,52,661,4268,8967,686,720,583,1932,4604,487,,
1712473673,310,54,1901,1153,9064,989,1025,828,2793,4565,690,,
1712473675,311,30,-1578,3655,7974,1243,1223,990,3352,4391,802,,
1712473677,321,24,-691,-456,8111,850,896,716,2426,4587,614,,
1712473679,381,20,-1033,-101,8326,836,884,708,2372,4597,605,,
1712473681,310,18,-769,-363,8251,821,862,691,2333,4582,588,,
1712473683,321,41,-1731,567,7141,1377,1359,1100,3748,4409,892,,
1712473685,362,32,-1346,-501,8131,1488,1420,1159,3950,4324,909,,
1712473687,355,28,-770,-497,8200,1365,1298,1063,3640,4330,827,,
1712473689,325,25,-937,-316,8282,1280,1229,1008,3433,4363,786,,
1712473692,321,22,-1775,2210,6601,1415,1351,1088,3850,4319,876,,
1712473694,316,9,-528,-694,7081,754,842,690,2296,4877,579,,
1712473696,323,5,-1162,-367,8325,439,492,399,1319,4849,342,,
1712473698,330,11,-2706,844,7977,455,500,407,1350,4793,343,,
1712473700,301,10,-1314,-1131,8091,527,580,470,1578,4788,400,,
1712473702,317,13,-1421,-701,8164,510,558,453,1518,4774,383,,
1712473704,359,9,-2093,-24,7825,529,577,468,1572,4760,396,,
1712473706,373,14,-1410,-2161,7772,900,1036,854,2752,5002,717,,
1712473708,366,45,-556,-778,8749,1180,1383,1113,3698,4984,985,,
1712473710,363,30,-1765,-807,8222,1253,1365,1099,3693,4728,943,,
1712473712,358,37,-2756,-465,7831,1356,1445,1164,3953,4659,988,,
1712473714,361,70,-3430,-293,7102,1410,1552,1253,4184,4772,1074,,
1712473716,376,66,-2530,3130,8200,1841,1979,1661,5210,4799,1310,,
1712473718,349,93,-2001,-1307,9626,3234,3380,3016,8631,4897,2077,,
1712473720,368,63,-444,-588,7319,3305,3402,3022,8791,4820,2084,,
1712473722,305,99,-1103,-560,7833,2694,2972,2495,7874,4903,1990,,
1712473724,298,39,-1370,63,10615,2218,2318,1876,6444,4613,1565,,
1712473726,311,104,884,2781,8412,1923,2163,1718,5946,4794,1532,,
1712473728,323,106,-267,1229,7732,2249,2492,1964,6945,4718,1765,,
1712473730,315,41,385,-174,7817,2332,2471,1958,6982,4589,1709,,
1712473732,312,40,-420,1457,8027,2097,2404,1888,6666,4821,1731,,
1712473734,302,31,-384,1373,8402,2002,2283,1783,6325,4784,1648,,
1712473736,309,36,-4055,2355,5995,1955,2172,1714,6069,4731,1539,,
1712473738,283,73,-3000,-711,7579,1927,1865,1496,5391,4348,1223,,
1712473740,315,62,-2839,-372,7631,1987,1968,1574,5658,4409,1309,,
1712473742,318,61,-3381,6,7446,1972,1910,1531,5521,4348,1253,,
1712473744,324,68,-2669,-41,7425,1993,1950,1564,5626,4380,1286,,
1712473746,358,69,-3356,-1132,8082,1995,1944,1562,5617,4374,1277,,
1712473748,348,63,-3283,58,7145,2018,1965,1578,5676,4370,1291,,
1712473750,360,51,-2597,-264,8117,2064,2091,1670,5980,4473,1407,,
1712473752,368,61,-2772,-312,7844,2081,2086,1671,5984,4450,1393,,
1712473754,352,63,-2787,-390,7571,2085,2093,1677,6003,4455,1399,,
1712473756,352,59,-2867,-768,7980,2081,2088,1672,5988,4452,1396,,
1712473758,337,53,-2764,118,7371,2076,2094,1675,5995,4465,1405,,
1712473760,359,60,-3073,-947,8468,2087,2087,1673,5988,4445,1392,,
1712473762,377,70,-3398,-615,7239,2073,2055,1646,5905,4416,1365,,
1712473764,358,59,-2899,-427,7895,2118,2128,1705,6101,4458,1423,,
1712473766,365,62,-2734,-565,7925,2111,2122,1700,6083,4459,1419,,
1712473768,362,73,-3476,-16,6847,2113,2124,1701,6087,4458,1421,,
1712473770,363,58,-2726,-537,8126,2107,2121,1699,6077,4463,1420,,
1712473772,345,50,-2742,30,7936,2120,2159,1725,6163,4491,1456,,
1712473774,355,48,-2686,-120,8268,2126,2159,1726,6170,4484,1454,,
1712473776,356,53,-2689,26,7843,2136,2170,1735,6199,4485,1461,,
1712473778,360,54,-2550,-52,8032,2138,2172,1737,6205,4486,1462,,
1712473780,356,56,-2549,-286,8116,2134,2174,1738,6208,4493,1466,,
1712473782,350,54,-2570,-172,7763,2137,2179,1742,6220,4496,1470,,
1712473784,351,57,-2546,-606,7973,2173,2219,1770,6329,4494,1501,,
1712473786,359,30,-1463,579,8261,2070,2315,1813,6459,4727,1654,,
1712473788,363,49,-1278,779,7529,2312,2405,1902,6840,4525,1653,,
1712473790,352,50,-1984,629,7845,2343,2352,1868,6739,4428,1584,,
1712473792,350,49,-1585,515,8128,2358,2379,1888,6809,4441,1607,,
1712473794,365,54,-1815,334,8232,2371,2382,1893,6824,4432,1604,,
1712473796,362,54,-1610,48,8787,2388,2393,1903,6855,4427,1608,,
1712473798,358,48,-2019,804,7945,2350,2374,1883,6793,4443,1605,,
1712473800,357,53,-2026,635,7859,2365,2380,1890,6817,4435,1605,,
1712473802,352,53,-937,822,8107,2589,2690,2140,7647,4540,1838,,
1712473804,349,36,-400,1919,8049,2475,2630,2070,7440,4577,1832,,
1712473806,360,36,-477,1682,8264,2492,2644,2084,7482,4577,1838,,
1712473808,373,38,-1013,1667,7953,2505,2660,2101,7518,4586,1847,,
1712473810,363,40,-946,1489,8179,2522,2667,2109,7544,4577,1847,,
1712473812,363,40,-798,1503,8145,2522,2664,2106,7537,4572,1844,,
1712473814,350,37,-899,1542,8243,2513,2663,2105,7528,4582,1846,,
1712473816,309,38,-279,1511,8376,2535,2663,2106,7545,4556,1838,,
1712473819,303,79,-154,1196,8675,2274,2504,1960,7008,4674,1779,,
1712473821,316,87,-511,1220,8436,2208,2454,1920,6842,4704,1751,,
1712473823,351,93,-471,1061,8441,2221,2443,1917,6836,4679,1731,,
1712473825,300,90,-270,1177,8394,2209,2450,1919,6834,4700,1745,,
1712473827,300,90,-399,1236,8219,2209,2456,1923,6845,4707,1751,,
1712473829,326,96,-593,1397,7403,2197,2441,1910,6802,4703,1741,,
1712473831,306,26,492,439,8417,2113,2462,1927,6784,4865,1789,,
1712473833,316,31,135,167,7264,2071,2398,1892,6635,4871,1727,,
1712473835,326,38,1956,3321,7783,1562,1696,1335,4737,4647,1192,,
1712473837,320,41,300,2211,8316,1896,2187,1708,6037,4823,1586,,
1712473839,364,41,-920,2544,7213,1854,2122,1654,5860,4789,1536,,
1712473841,334,50,3334,2099,9755,1511,1684,1331,4684,4747,1193,,
1712473843,359,45,-329,1371,8341,1840,2166,1690,5942,4890,1584,,
1712473845,343,40,-1291,757,8202,1900,2184,1705,6033,4809,1582,,
1712473847,324,47,237,600,7636,1797,2094,1632,5736,4851,1527,,
1712473849,321,85,-641,1527,7968,1850,2018,1586,5593,4657,1423,,
1712473851,356,57,-1256,1254,8142,2142,2264,1782,6327,4560,1573,,
1712473853,360,56,-299,506,8944,1993,2099,1660,5868,4564,1450,,
1712473855,358,50,-1336,-1215,8079,1994,2257,1781,6218,4794,1611,,
1712473857,354,54,-772,-719,8280,2025,2252,1778,6235,4736,1595,,
1712473859,357,61,-811,-275,8406,2012,2228,1759,6175,4721,1575,,
1712473861,353,57,-1042,-509,8102,1997,2200,1736,6109,4703,1553,,
1712473863,365,60,-853,-363,8400,1991,2196,1731,6111,4703,1552,,
1712473865,344,69,-1605,-219,8197,1891,2123,1671,5898,4757,1513,,
1712473867,367,60,-1623,-464,7644,1886,2141,1683,5936,4790,1535,,
1712473869,367,68,-1320,330,8268,1959,2185,1718,6080,4732,1555,,
1712473871,360,55,2748,1268,8580,2408,2473,1965,6958,4500,1683,,
1712473873,367,30,4849,5029,5101,1066,1142,884,3144,4550,809,,
1712473875,355,43,-684,3689,7060,1437,1422,1128,4042,4381,952,,
1712473877,360,42,-2542,4637,7299,1901,1795,1410,5080,4210,1184,,
1712473879,355,64,-3149,2682,7198,1995,1930,1516,5422,4282,1288,,
1712473881,350,82,-1159,1915,7612,2060,2042,1604,5697,4355,1380,,
1712473883,360,99,-66,-34,9003,1999,1968,1549,5506,4341,1323,,
1712473885,356,99,-1669,850,8163,2012,2188,1703,5990,4615,1553,,
1712473887,366,98,-1339,892,8078,2092,2212,1733,6075,4547,1543,,
1712473889,357,91,-1385,1412,8194,2128,2203,1728,6086,4484,1521,,
1712473891,368,91,-1525,1385,7687,2052,2122,1657,5893,4467,1470,,
1712473893,355,94,263,-1212,9409,2040,2244,1736,6121,4633,1608,,
1712473895,359,67,-1677,-934,6230,1806,1995,1611,5390,4787,1383,,
1712473897,380,44,-2403,1259,6640,1161,1205,982,3270,4593,806,,
1712473899,347,64,-3592,1849,8775,2209,2238,1918,5977,4650,1411,,
1712473901,312,124,-925,3330,7856,3053,3194,3058,8182,5208,1811,,
1712473903,358,143,-705,3129,7223,3505,3708,3534,9463,5239,2128,,
